word,category,genre,number,syllables,tonic
sustituto,adjetivo,masculino,singular,sus ti tu to,3
sustituta,adjetivo,femenino,singular,sus ti tu ta,3
sustitutos,adjetivo,masculino,plural,sus ti tu tos,3
sustitutas,adjetivo,femenino,plural,sus ti tu tas,3
sustractivo,adjetivo,masculino,singular,sus trac ti vo,3
sustractiva,adjetivo,femenino,singular,sus trac ti va,3
sustractivos,adjetivo,masculino,plural,sus trac ti vos,3
sustractivas,adjetivo,femenino,plural,sus trac ti vas,3
susurrador,adjetivo,masculino,singular,su su rra dor,4
susurradora,adjetivo,femenino,singular,su su rra do ra,4
susurradores,adjetivo,masculino,plural,su su rra do res,4
susurradoras,adjetivo,femenino,plural,su su rra do ras,4
susurrante,adjetivo,neutro,singular,su su rran te,3
susurrantes,adjetivo,neutro,plural,su su rran tes,3
sutilizador,adjetivo,masculino,singular,su ti li za dor,5
sutilizadora,adjetivo,femenino,singular,su ti li za do ra,5
sutilizadores,adjetivo,masculino,plural,su ti li za do res,5
sutilizadoras,adjetivo,femenino,plural,su ti li za do ras,5
sutil,adjetivo,neutro,singular,su til,2
sutiles,adjetivo,neutro,plural,su ti les,2
sutorio,adjetivo,masculino,singular,su to rio,2
sutoria,adjetivo,femenino,singular,su to ria,2
sutorios,adjetivo,masculino,plural,su to rios,2
sutorias,adjetivo,femenino,plural,su to rias,2
tabacalero,adjetivo,masculino,singular,ta ba ca le ro,4
tabacalera,adjetivo,femenino,singular,ta ba ca le ra,4
tabacaleros,adjetivo,masculino,plural,ta ba ca le ros,4
tabacaleras,adjetivo,femenino,plural,ta ba ca le ras,4
tabacoso,adjetivo,masculino,singular,ta ba co so,3
tabacosa,adjetivo,femenino,singular,ta ba co sa,3
tabacosos,adjetivo,masculino,plural,ta ba co sos,3
tabacosas,adjetivo,femenino,plural,ta ba co sas,3
tabaquero,adjetivo,masculino,singular,ta ba que ro,3
tabaquera,adjetivo,femenino,singular,ta ba que ra,3
tabaqueros,adjetivo,masculino,plural,ta ba que ros,3
tabaqueras,adjetivo,femenino,plural,ta ba que ras,3
tabernario,adjetivo,masculino,singular,ta ber na rio,3
tabernaria,adjetivo,femenino,singular,ta ber na ria,3
tabernarios,adjetivo,masculino,plural,ta ber na rios,3
tabernarias,adjetivo,femenino,plural,ta ber na rias,3
tabernero,adjetivo,masculino,singular,ta ber ne ro,3
tabernera,adjetivo,femenino,singular,ta ber ne ra,3
taberneros,adjetivo,masculino,plural,ta ber ne ros,3
taberneras,adjetivo,femenino,plural,ta ber ne ras,3
tabernizado,adjetivo,masculino,singular,ta ber ni za do,4
tabernizada,adjetivo,femenino,singular,ta ber ni za da,4
tabernizados,adjetivo,masculino,plural,ta ber ni za dos,4
tabernizadas,adjetivo,femenino,plural,ta ber ni za das,4
tablero,adjetivo,masculino,singular,ta ble ro,2
tablera,adjetivo,femenino,singular,ta ble ra,2
tableros,adjetivo,masculino,plural,ta ble ros,2
tableras,adjetivo,femenino,plural,ta ble ras,2
tabulador,adjetivo,masculino,singular,ta bu la dor,4
tabuladora,adjetivo,femenino,singular,ta bu la do ra,4
tabuladores,adjetivo,masculino,plural,ta bu la do res,4
tabuladoras,adjetivo,femenino,plural,ta bu la do ras,4
tabular,adjetivo,neutro,singular,ta bu lar,3
tabulares,adjetivo,neutro,plural,ta bu la res,3
tacaño,adjetivo,masculino,singular,ta ca ño,2
tacaña,adjetivo,femenino,singular,ta ca ña,2
tacaños,adjetivo,masculino,plural,ta ca ños,2
tacañas,adjetivo,femenino,plural,ta ca ñas,2
tachable,adjetivo,neutro,singular,ta cha ble,2
tachables,adjetivo,neutro,plural,ta cha bles,2
tachador,adjetivo,masculino,singular,ta cha dor,3
tachadora,adjetivo,femenino,singular,ta cha do ra,3
tachadores,adjetivo,masculino,plural,ta cha do res,3
tachadoras,adjetivo,femenino,plural,ta cha do ras,3
tachoso,adjetivo,masculino,singular,ta cho so,2
tachosa,adjetivo,femenino,singular,ta cho sa,2
tachosos,adjetivo,masculino,plural,ta cho sos,2
tachosas,adjetivo,femenino,plural,ta cho sas,2
tácito,adjetivo,masculino,singular,tá ci to,1
tácita,adjetivo,femenino,singular,tá ci ta,1
tácitos,adjetivo,masculino,plural,tá ci tos,1
tácitas,adjetivo,femenino,plural,tá ci tas,1
taciturno,adjetivo,masculino,singular,ta ci tur no,3
taciturna,adjetivo,femenino,singular,ta ci tur na,3
taciturnos,adjetivo,masculino,plural,ta ci tur nos,3
taciturnas,adjetivo,femenino,plural,ta ci tur nas,3
táctico,adjetivo,masculino,singular,tác ti co,1
táctica,adjetivo,femenino,singular,tác ti ca,1
tácticos,adjetivo,masculino,plural,tác ti cos,1
tácticas,adjetivo,femenino,plural,tác ti cas,1
táctil,adjetivo,neutro,singular,tác til,1
táctiles,adjetivo,neutro,plural,tác ti les,1
tagalo,adjetivo,masculino,singular,ta ga lo,2
tagala,adjetivo,femenino,singular,ta ga la,2
tagalos,adjetivo,masculino,plural,ta ga los,2
tagalas,adjetivo,femenino,plural,ta ga las,2
tagarino,adjetivo,masculino,singular,ta ga ri no,3
tagarina,adjetivo,femenino,singular,ta ga ri na,3
tagarinos,adjetivo,masculino,plural,ta ga ri nos,3
tagarinas,adjetivo,femenino,plural,ta ga ri nas,3
tahuresco,adjetivo,masculino,singular,tahu res co,2
tahuresca,adjetivo,femenino,singular,tahu res ca,2
tahurescos,adjetivo,masculino,plural,tahu res cos,2
tahurescas,adjetivo,femenino,plural,tahu res cas,2
tahúr,adjetivo,masculino,singular,ta húr,2
tahúra,adjetivo,femenino,singular,ta hú ra,2
tahures,adjetivo,masculino,plural,tahu res,1
tahuras,adjetivo,femenino,plural,tahu ras,1
tailandés,adjetivo,masculino,singular,tai lan dés,3
tailandesa,adjetivo,femenino,singular,tai lan de sa,3
tailandeses,adjetivo,masculino,plural,tai lan de ses,3
tailandesas,adjetivo,femenino,plural,tai lan de sas,3
taimado,adjetivo,masculino,singular,tai ma do,2
taimada,adjetivo,femenino,singular,tai ma da,2
taimados,adjetivo,masculino,plural,tai ma dos,2
taimadas,adjetivo,femenino,plural,tai ma das,2
taíno,adjetivo,masculino,singular,ta í no,2
taina,adjetivo,femenino,singular,tai na,1
taínos,adjetivo,masculino,plural,ta í nos,2
taínas,adjetivo,femenino,plural,ta í nas,2
taiwanés,adjetivo,masculino,singular,tai wa nés,3
taiwanesa,adjetivo,femenino,singular,tai wa ne sa,3
taiwaneses,adjetivo,masculino,plural,tai wa ne ses,3
taiwanesas,adjetivo,femenino,plural,tai wa ne sas,3
tajado,adjetivo,masculino,singular,ta ja do,2
tajada,adjetivo,femenino,singular,ta ja da,2
tajados,adjetivo,masculino,plural,ta ja dos,2
tajadas,adjetivo,femenino,plural,ta ja das,2
tajador,adjetivo,masculino,singular,ta ja dor,3
tajadora,adjetivo,femenino,singular,ta ja do ra,3
tajadores,adjetivo,masculino,plural,ta ja do res,3
tajadoras,adjetivo,femenino,plural,ta ja do ras,3
tajante,adjetivo,neutro,singular,ta jan te,2
tajantes,adjetivo,neutro,plural,ta jan tes,2
talabricense,adjetivo,neutro,singular,ta la bri cen se,4
talabricenses,adjetivo,neutro,plural,ta la bri cen ses,4
talador,adjetivo,masculino,singular,ta la dor,3
taladora,adjetivo,femenino,singular,ta la do ra,3
taladores,adjetivo,masculino,plural,ta la do res,3
taladoras,adjetivo,femenino,plural,ta la do ras,3
taladrador,adjetivo,masculino,singular,ta la dra dor,4
taladradora,adjetivo,femenino,singular,ta la dra do ra,4
taladradores,adjetivo,masculino,plural,ta la dra do res,4
taladradoras,adjetivo,femenino,plural,ta la dra do ras,4
talamiflora,adjetivo,neutro,singular,ta la mi flo ra,4
talamifloras,adjetivo,neutro,plural,ta la mi flo ras,4
talantoso,adjetivo,masculino,singular,ta lan to so,3
talantosa,adjetivo,femenino,singular,ta lan to sa,3
talantosos,adjetivo,masculino,plural,ta lan to sos,3
talantosas,adjetivo,femenino,plural,ta lan to sas,3
talar,adjetivo,neutro,singular,ta lar,2
talares,adjetivo,neutro,plural,ta la res,2
talcoso,adjetivo,masculino,singular,tal co so,2
talcosa,adjetivo,femenino,singular,tal co sa,2
talcosos,adjetivo,masculino,plural,tal co sos,2
talcosas,adjetivo,femenino,plural,tal co sas,2
talentoso,adjetivo,masculino,singular,ta len to so,3
talentosa,adjetivo,femenino,singular,ta len to sa,3
talentosos,adjetivo,masculino,plural,ta len to sos,3
talentosas,adjetivo,femenino,plural,ta len to sas,3
talentudo,adjetivo,masculino,singular,ta len tu do,3
talentuda,adjetivo,femenino,singular,ta len tu da,3
talentudos,adjetivo,masculino,plural,ta len tu dos,3
talentudas,adjetivo,femenino,plural,ta len tu das,3
tal,adjetivo,masculino,singular,tal,1
tala,adjetivo,femenino,singular,ta la,1
tales,adjetivo,masculino,plural,ta les,1
talas,adjetivo,femenino,plural,ta las,1
talibán,adjetivo,masculino,singular,ta li bán,3
talibana,adjetivo,femenino,singular,ta li ba na,3
talibanes,adjetivo,masculino,plural,ta li ba nes,3
talibanas,adjetivo,femenino,plural,ta li ba nas,3
tallado,adjetivo,masculino,singular,ta lla do,2
tallada,adjetivo,femenino,singular,ta lla da,2
tallados,adjetivo,masculino,plural,ta lla dos,2
talladas,adjetivo,femenino,plural,ta lla das,2
tallar,adjetivo,neutro,singular,ta llar,2
tallares,adjetivo,neutro,plural,ta lla res,2
talludo,adjetivo,masculino,singular,ta llu do,2
talluda,adjetivo,femenino,singular,ta llu da,2
talludos,adjetivo,masculino,plural,ta llu dos,2
talludas,adjetivo,femenino,plural,ta llu das,2
talofita,adjetivo,neutro,singular,ta lo fi ta,3
talofitas,adjetivo,neutro,plural,ta lo fi tas,3
talonario,adjetivo,masculino,singular,ta lo na rio,3
talonaria,adjetivo,femenino,singular,ta lo na ria,3
talonarios,adjetivo,masculino,plural,ta lo na rios,3
talonarias,adjetivo,femenino,plural,ta lo na rias,3
tamanaco,adjetivo,masculino,singular,ta ma na co,3
tamanaca,adjetivo,femenino,singular,ta ma na ca,3
tamanacos,adjetivo,masculino,plural,ta ma na cos,3
tamanacas,adjetivo,femenino,plural,ta ma na cas,3
tamaño,adjetivo,masculino,singular,ta ma ño,2
tamaña,adjetivo,femenino,singular,ta ma ña,2
tamaños,adjetivo,masculino,plural,ta ma ños,2
tamañas,adjetivo,femenino,plural,ta ma ñas,2
tamaricáceo,adjetivo,masculino,singular,ta ma ri cá ce o,4
tamaricácea,adjetivo,femenino,singular,ta ma ri cá ce a,4
tamaricáceos,adjetivo,masculino,plural,ta ma ri cá ce os,4
tamaricáceas,adjetivo,femenino,plural,ta ma ri cá ce as,4
tamaritano,adjetivo,masculino,singular,ta ma ri ta no,4
tamaritana,adjetivo,femenino,singular,ta ma ri ta na,4
tamaritanos,adjetivo,masculino,plural,ta ma ri ta nos,4
tamaritanas,adjetivo,femenino,plural,ta ma ri ta nas,4
tambaleante,adjetivo,neutro,singular,tam ba le an te,4
tambaleantes,adjetivo,neutro,plural,tam ba le an tes,4
tamil,adjetivo,neutro,singular,ta mil,2
tamiles,adjetivo,neutro,plural,ta mi les,2
tangencial,adjetivo,neutro,singular,tan gen cial,3
tangenciales,adjetivo,neutro,plural,tan gen cia les,3
tangente,adjetivo,neutro,singular,tan gen te,2
tangentes,adjetivo,neutro,plural,tan gen tes,2
tangerino,adjetivo,masculino,singular,tan ge ri no,3
tangerina,adjetivo,femenino,singular,tan ge ri na,3
tangerinos,adjetivo,masculino,plural,tan ge ri nos,3
tangerinas,adjetivo,femenino,plural,tan ge ri nas,3
tangible,adjetivo,neutro,singular,tan gi ble,2
tangibles,adjetivo,neutro,plural,tan gi bles,2
tanor,adjetivo,masculino,singular,ta nor,2
tanora,adjetivo,femenino,singular,ta no ra,2
tanores,adjetivo,masculino,plural,ta no res,2
tanoras,adjetivo,femenino,plural,ta no ras,2
tanto,adjetivo,masculino,singular,tan to,1
tanta,adjetivo,femenino,singular,tan ta,1
tantos,adjetivo,masculino,plural,tan tos,1
tantas,adjetivo,femenino,plural,tan tas,1
tanzano,adjetivo,masculino,singular,tan za no,2
tanzana,adjetivo,femenino,singular,tan za na,2
tanzanos,adjetivo,masculino,plural,tan za nos,2
tanzanas,adjetivo,femenino,plural,tan za nas,2
tao,adjetivo,neutro,singular,ta o,1
taos,adjetivo,neutro,plural,ta os,1
tapado,adjetivo,masculino,singular,ta pa do,2
tapada,adjetivo,femenino,singular,ta pa da,2
tapados,adjetivo,masculino,plural,ta pa dos,2
tapadas,adjetivo,femenino,plural,ta pa das,2
tapador,adjetivo,masculino,singular,ta pa dor,3
tapadora,adjetivo,femenino,singular,ta pa do ra,3
tapadores,adjetivo,masculino,plural,ta pa do res,3
tapadoras,adjetivo,femenino,plural,ta pa do ras,3
tapatío,adjetivo,masculino,singular,ta pa tí o,3
tapatía,adjetivo,femenino,singular,ta pa tí a,3
tapatíos,adjetivo,masculino,plural,ta pa tí os,3
tapatías,adjetivo,femenino,plural,ta pa tí as,3
tapetada,adjetivo,neutro,singular,ta pe ta da,3
tapetado,adjetivo,masculino,singular,ta pe ta do,3
tapetada,adjetivo,femenino,singular,ta pe ta da,3
tapetados,adjetivo,masculino,plural,ta pe ta dos,3
tapetadas,adjetivo,femenino,plural,ta pe ta das,3
tapido,adjetivo,masculino,singular,ta pi do,2
tapida,adjetivo,femenino,singular,ta pi da,2
tapidos,adjetivo,masculino,plural,ta pi dos,2
tapidas,adjetivo,femenino,plural,ta pi das,2
taponero,adjetivo,masculino,singular,ta po ne ro,3
taponera,adjetivo,femenino,singular,ta po ne ra,3
taponeros,adjetivo,masculino,plural,ta po ne ros,3
taponeras,adjetivo,femenino,plural,ta po ne ras,3
taquillero,adjetivo,masculino,singular,ta qui lle ro,3
taquillera,adjetivo,femenino,singular,ta qui lle ra,3
taquilleros,adjetivo,masculino,plural,ta qui lle ros,3
taquilleras,adjetivo,femenino,plural,ta qui lle ras,3
tarambana,adjetivo,neutro,singular,ta ram ba na,3
tarambanas,adjetivo,neutro,plural,ta ram ba nas,3
tarantulado,adjetivo,masculino,singular,ta ran tu la do,4
tarantulada,adjetivo,femenino,singular,ta ran tu la da,4
tarantulados,adjetivo,masculino,plural,ta ran tu la dos,4
tarantuladas,adjetivo,femenino,plural,ta ran tu la das,4
tarasco,adjetivo,masculino,singular,ta ras co,2
tarasca,adjetivo,femenino,singular,ta ras ca,2
tarascos,adjetivo,masculino,plural,ta ras cos,2
tarascas,adjetivo,femenino,plural,ta ras cas,2
tardinero,adjetivo,masculino,singular,tar di ne ro,3
tardinera,adjetivo,femenino,singular,tar di ne ra,3
tardineros,adjetivo,masculino,plural,tar di ne ros,3
tardineras,adjetivo,femenino,plural,tar di ne ras,3
tardío,adjetivo,masculino,singular,tar dí o,2
tardía,adjetivo,femenino,singular,tar dí a,2
tardíos,adjetivo,masculino,plural,tar dí os,2
tardías,adjetivo,femenino,plural,tar dí as,2
tardo,adjetivo,masculino,singular,tar do,1
tarda,adjetivo,femenino,singular,tar da,1
tardos,adjetivo,masculino,plural,tar dos,1
tardas,adjetivo,femenino,plural,tar das,1
tarjetero,adjetivo,masculino,singular,tar je te ro,3
tarjetera,adjetivo,femenino,singular,tar je te ra,3
tarjeteros,adjetivo,masculino,plural,tar je te ros,3
tarjeteras,adjetivo,femenino,plural,tar je te ras,3
tarraconense,adjetivo,neutro,singular,ta rra co nen se,4
tarraconenses,adjetivo,neutro,plural,ta rra co nen ses,4
tarrasense,adjetivo,neutro,singular,ta rra sen se,3
tarrasenses,adjetivo,neutro,plural,ta rra sen ses,3
tartaja,adjetivo,neutro,singular,tar ta ja,2
tartajas,adjetivo,neutro,plural,tar ta jas,2
tartajoso,adjetivo,masculino,singular,tar ta jo so,3
tartajosa,adjetivo,femenino,singular,tar ta jo sa,3
tartajosos,adjetivo,masculino,plural,tar ta jo sos,3
tartajosas,adjetivo,femenino,plural,tar ta jo sas,3
tartamudo,adjetivo,masculino,singular,tar ta mu do,3
tartamuda,adjetivo,femenino,singular,tar ta mu da,3
tartamudos,adjetivo,masculino,plural,tar ta mu dos,3
tartamudas,adjetivo,femenino,plural,tar ta mu das,3
tartárico,adjetivo,masculino,singular,tar tá ri co,2
tartárica,adjetivo,femenino,singular,tar tá ri ca,2
tartáricos,adjetivo,masculino,plural,tar tá ri cos,2
tartáricas,adjetivo,femenino,plural,tar tá ri cas,2
tártaro,adjetivo,masculino,singular,tár ta ro,1
tártara,adjetivo,femenino,singular,tár ta ra,1
tártaros,adjetivo,masculino,plural,tár ta ros,1
tártaras,adjetivo,femenino,plural,tár ta ras,1
tartesio,adjetivo,masculino,singular,tar te sio,2
tartesia,adjetivo,femenino,singular,tar te sia,2
tartesios,adjetivo,masculino,plural,tar te sios,2
tartesias,adjetivo,femenino,plural,tar te sias,2
tártrico,adjetivo,masculino,singular,tár tri co,1
tártrica,adjetivo,femenino,singular,tár tri ca,1
tártricos,adjetivo,masculino,plural,tár tri cos,1
tártricas,adjetivo,femenino,plural,tár tri cas,1
tasador,adjetivo,masculino,singular,ta sa dor,3
tasadora,adjetivo,femenino,singular,ta sa do ra,3
tasadores,adjetivo,masculino,plural,ta sa do res,3
tasadoras,adjetivo,femenino,plural,ta sa do ras,3
tasio,adjetivo,masculino,singular,ta sio,1
tasia,adjetivo,femenino,singular,ta sia,1
tasios,adjetivo,masculino,plural,ta sios,1
tasias,adjetivo,femenino,plural,ta sias,1
tato,adjetivo,masculino,singular,ta to,1
tata,adjetivo,femenino,singular,ta ta,1
tatos,adjetivo,masculino,plural,ta tos,1
tatas,adjetivo,femenino,plural,ta tas,1
taurino,adjetivo,masculino,singular,tau ri no,2
taurina,adjetivo,femenino,singular,tau ri na,2
taurinos,adjetivo,masculino,plural,tau ri nos,2
taurinas,adjetivo,femenino,plural,tau ri nas,2
taurios,adjetivo,neutro,singular,tau rios,1
tauro,adjetivo,neutro,singular,tau ro,1
tauros,adjetivo,neutro,plural,tau ros,1
taxativo,adjetivo,masculino,singular,ta xa ti vo,3
taxativa,adjetivo,femenino,singular,ta xa ti va,3
taxativos,adjetivo,masculino,plural,ta xa ti vos,3
taxativas,adjetivo,femenino,plural,ta xa ti vas,3
taxonómico,adjetivo,masculino,singular,ta xo nó mi co,3
taxonómica,adjetivo,femenino,singular,ta xo nó mi ca,3
taxonómicos,adjetivo,masculino,plural,ta xo nó mi cos,3
taxonómicas,adjetivo,femenino,plural,ta xo nó mi cas,3
tayiko,adjetivo,masculino,singular,ta yi ko,2
tayika,adjetivo,femenino,singular,ta yi ka,2
tayikos,adjetivo,masculino,plural,ta yi kos,2
tayikas,adjetivo,femenino,plural,ta yi kas,2
teatral,adjetivo,neutro,singular,te a tral,3
teatrales,adjetivo,neutro,plural,te a tra les,3
tebaico,adjetivo,masculino,singular,te bai co,2
tebaica,adjetivo,femenino,singular,te bai ca,2
tebaicos,adjetivo,masculino,plural,te bai cos,2
tebaicas,adjetivo,femenino,plural,te bai cas,2
tebano,adjetivo,masculino,singular,te ba no,2
tebana,adjetivo,femenino,singular,te ba na,2
tebanos,adjetivo,masculino,plural,te ba nos,2
tebanas,adjetivo,femenino,plural,te ba nas,2
tebeo,adjetivo,masculino,singular,te be o,2
tebea,adjetivo,femenino,singular,te be a,2
tebeos,adjetivo,masculino,plural,te be os,2
tebeas,adjetivo,femenino,plural,te be as,2
técnico,adjetivo,masculino,singular,téc ni co,1
técnica,adjetivo,femenino,singular,téc ni ca,1
técnicos,adjetivo,masculino,plural,téc ni cos,1
técnicas,adjetivo,femenino,plural,téc ni cas,1
tecnológico,adjetivo,masculino,singular,tec no ló gi co,3
tecnológica,adjetivo,femenino,singular,tec no ló gi ca,3
tecnológicos,adjetivo,masculino,plural,tec no ló gi cos,3
tecnológicas,adjetivo,femenino,plural,tec no ló gi cas,3
tectónico,adjetivo,masculino,singular,tec tó ni co,2
tectónica,adjetivo,femenino,singular,tec tó ni ca,2
tectónicos,adjetivo,masculino,plural,tec tó ni cos,2
tectónicas,adjetivo,femenino,plural,tec tó ni cas,2
tedioso,adjetivo,masculino,singular,te dio so,2
tediosa,adjetivo,femenino,singular,te dio sa,2
tediosos,adjetivo,masculino,plural,te dio sos,2
tediosas,adjetivo,femenino,plural,te dio sas,2
tegeo,adjetivo,masculino,singular,te ge o,2
tegea,adjetivo,femenino,singular,te ge a,2
tegeos,adjetivo,masculino,plural,te ge os,2
tegeas,adjetivo,femenino,plural,te ge as,2
tegumentario,adjetivo,masculino,singular,te gu men ta rio,4
tegumentaria,adjetivo,femenino,singular,te gu men ta ria,4
tegumentarios,adjetivo,masculino,plural,te gu men ta rios,4
tegumentarias,adjetivo,femenino,plural,te gu men ta rias,4
tehuelche,adjetivo,neutro,singular,te huel che,2
tehuelches,adjetivo,neutro,plural,te huel ches,2
tejano,adjetivo,masculino,singular,te ja no,2
tejana,adjetivo,femenino,singular,te ja na,2
tejanos,adjetivo,masculino,plural,te ja nos,2
tejanas,adjetivo,femenino,plural,te ja nas,2
teja,adjetivo,neutro,singular,te ja,1
tejas,adjetivo,neutro,plural,te jas,1
tejedor,adjetivo,masculino,singular,te je dor,3
tejedora,adjetivo,femenino,singular,te je do ra,3
tejedores,adjetivo,masculino,plural,te je do res,3
tejedoras,adjetivo,femenino,plural,te je do ras,3
teledirigido,adjetivo,masculino,singular,te le di ri gi do,5
teledirigida,adjetivo,femenino,singular,te le di ri gi da,5
teledirigidos,adjetivo,masculino,plural,te le di ri gi dos,5
teledirigidas,adjetivo,femenino,plural,te le di ri gi das,5
telefónico,adjetivo,masculino,singular,te le fó ni co,3
telefónica,adjetivo,femenino,singular,te le fó ni ca,3
telefónicos,adjetivo,masculino,plural,te le fó ni cos,3
telefónicas,adjetivo,femenino,plural,te le fó ni cas,3
telegráfico,adjetivo,masculino,singular,te le grá fi co,3
telegráfica,adjetivo,femenino,singular,te le grá fi ca,3
telegráficos,adjetivo,masculino,plural,te le grá fi cos,3
telegráficas,adjetivo,femenino,plural,te le grá fi cas,3
telendo,adjetivo,masculino,singular,te len do,2
telenda,adjetivo,femenino,singular,te len da,2
telendos,adjetivo,masculino,plural,te len dos,2
telendas,adjetivo,femenino,plural,te len das,2
teleósteo,adjetivo,neutro,singular,te le ós te o,3
teleósteos,adjetivo,neutro,plural,te le ós te os,3
telepático,adjetivo,masculino,singular,te le pá ti co,3
telepática,adjetivo,femenino,singular,te le pá ti ca,3
telepáticos,adjetivo,masculino,plural,te le pá ti cos,3
telepáticas,adjetivo,femenino,plural,te le pá ti cas,3
telescópico,adjetivo,masculino,singular,te les có pi co,3
telescópica,adjetivo,femenino,singular,te les có pi ca,3
telescópicos,adjetivo,masculino,plural,te les có pi cos,3
telescópicas,adjetivo,femenino,plural,te les có pi cas,3
televisivo,adjetivo,masculino,singular,te le vi si vo,4
televisiva,adjetivo,femenino,singular,te le vi si va,4
televisivos,adjetivo,masculino,plural,te le vi si vos,4
televisivas,adjetivo,femenino,plural,te le vi si vas,4
temático,adjetivo,masculino,singular,te má ti co,2
temática,adjetivo,femenino,singular,te má ti ca,2
temáticos,adjetivo,masculino,plural,te má ti cos,2
temáticas,adjetivo,femenino,plural,te má ti cas,2
tembladero,adjetivo,masculino,singular,tem bla de ro,3
tembladera,adjetivo,femenino,singular,tem bla de ra,3
tembladeros,adjetivo,masculino,plural,tem bla de ros,3
tembladeras,adjetivo,femenino,plural,tem bla de ras,3
temblador,adjetivo,masculino,singular,tem bla dor,3
tembladora,adjetivo,femenino,singular,tem bla do ra,3
tembladores,adjetivo,masculino,plural,tem bla do res,3
tembladoras,adjetivo,femenino,plural,tem bla do ras,3
temblante,adjetivo,neutro,singular,tem blan te,2
temblantes,adjetivo,neutro,plural,tem blan tes,2
tembleque,adjetivo,neutro,singular,tem ble que,2
tembleques,adjetivo,neutro,plural,tem ble ques,2
temblón,adjetivo,masculino,singular,tem blón,2
temblona,adjetivo,femenino,singular,tem blo na,2
temblones,adjetivo,masculino,plural,tem blo nes,2
temblonas,adjetivo,femenino,plural,tem blo nas,2
tembloroso,adjetivo,masculino,singular,tem blo ro so,3
temblorosa,adjetivo,femenino,singular,tem blo ro sa,3
temblorosos,adjetivo,masculino,plural,tem blo ro sos,3
temblorosas,adjetivo,femenino,plural,tem blo ro sas,3
tembloso,adjetivo,masculino,singular,tem blo so,2
temblosa,adjetivo,femenino,singular,tem blo sa,2
temblosos,adjetivo,masculino,plural,tem blo sos,2
temblosas,adjetivo,femenino,plural,tem blo sas,2
temedero,adjetivo,masculino,singular,te me de ro,3
temedera,adjetivo,femenino,singular,te me de ra,3
temederos,adjetivo,masculino,plural,te me de ros,3
temederas,adjetivo,femenino,plural,te me de ras,3
temerario,adjetivo,masculino,singular,te me ra rio,3
temeraria,adjetivo,femenino,singular,te me ra ria,3
temerarios,adjetivo,masculino,plural,te me ra rios,3
temerarias,adjetivo,femenino,plural,te me ra rias,3
temeroso,adjetivo,masculino,singular,te me ro so,3
temerosa,adjetivo,femenino,singular,te me ro sa,3
temerosos,adjetivo,masculino,plural,te me ro sos,3
temerosas,adjetivo,femenino,plural,te me ro sas,3
temoso,adjetivo,masculino,singular,te mo so,2
temosa,adjetivo,femenino,singular,te mo sa,2
temosos,adjetivo,masculino,plural,te mo sos,2
temosas,adjetivo,femenino,plural,te mo sas,2
temperamental,adjetivo,neutro,singular,tem pe ra men tal,5
temperamentales,adjetivo,neutro,plural,tem pe ra men ta les,5
temperante,adjetivo,neutro,singular,tem pe ran te,3
temperantes,adjetivo,neutro,plural,tem pe ran tes,3
tempestiva,adjetivo,neutro,singular,tem pes ti va,3
tempestivo,adjetivo,masculino,singular,tem pes ti vo,3
tempestiva,adjetivo,femenino,singular,tem pes ti va,3
tempestivos,adjetivo,masculino,plural,tem pes ti vos,3
tempestivas,adjetivo,femenino,plural,tem pes ti vas,3
tempestuoso,adjetivo,masculino,singular,tem pes tuo so,3
tempestuosa,adjetivo,femenino,singular,tem pes tuo sa,3
tempestuosos,adjetivo,masculino,plural,tem pes tuo sos,3
tempestuosas,adjetivo,femenino,plural,tem pes tuo sas,3
templada,adjetivo,neutro,singular,tem pla da,2
templado,adjetivo,masculino,singular,tem pla do,2
templada,adjetivo,femenino,singular,tem pla da,2
templados,adjetivo,masculino,plural,tem pla dos,2
templadas,adjetivo,femenino,plural,tem pla das,2
templador,adjetivo,masculino,singular,tem pla dor,3
templadora,adjetivo,femenino,singular,tem pla do ra,3
templadores,adjetivo,masculino,plural,tem pla do res,3
templadoras,adjetivo,femenino,plural,tem pla do ras,3
templario,adjetivo,masculino,singular,tem pla rio,2
templaria,adjetivo,femenino,singular,tem pla ria,2
templarios,adjetivo,masculino,plural,tem pla rios,2
templarias,adjetivo,femenino,plural,tem pla rias,2
temporal,adjetivo,neutro,singular,tem po ral,3
temporales,adjetivo,neutro,plural,tem po ra les,3
temporario,adjetivo,masculino,singular,tem po ra rio,3
temporaria,adjetivo,femenino,singular,tem po ra ria,3
temporarios,adjetivo,masculino,plural,tem po ra rios,3
temporarias,adjetivo,femenino,plural,tem po ra rias,3
temporero,adjetivo,masculino,singular,tem po re ro,3
temporera,adjetivo,femenino,singular,tem po re ra,3
temporeros,adjetivo,masculino,plural,tem po re ros,3
temporeras,adjetivo,femenino,plural,tem po re ras,3
tempranero,adjetivo,masculino,singular,tem pra ne ro,3
tempranera,adjetivo,femenino,singular,tem pra ne ra,3
tempraneros,adjetivo,masculino,plural,tem pra ne ros,3
tempraneras,adjetivo,femenino,plural,tem pra ne ras,3
temprano,adjetivo,masculino,singular,tem pra no,2
temprana,adjetivo,femenino,singular,tem pra na,2
tempranos,adjetivo,masculino,plural,tem pra nos,2
tempranas,adjetivo,femenino,plural,tem pra nas,2
temulento,adjetivo,masculino,singular,te mu len to,3
temulenta,adjetivo,femenino,singular,te mu len ta,3
